,StationID,Date,StationName,AverageTemp,MaxGust,MaxRelHumidity,ProvinceShort
5330,1525,2004-09-22,BURWASH A,3.8,,,YT
5331,2765,1999-06-06,PANNY LO,8.0,,,AB
5332,3923,1988-06-09,RED LAKE A,14.8,0.0,,ON
5333,1115,2021-07-03,DUNCAN LAKE DAM,23.0,,,BC
5334,1586,1995-09-16,PELLY RANCH,8.0,,,YT
5335,10932,2004-12-10,GARDEN RIVER,-21.0,,,AB
5336,655,2010-05-06,VANDERHOOF,3.8,,,BC
5337,51818,2017-09-19,CRANBROOK AIRPORT AUTO,5.0,0.0,,BC
5338,3945,1992-10-16,RAINY RIVER-COOPER,0.5,,,ON
5339,1032,2009-08-08,OKANAGAN CENTRE,23.1,,,BC
5340,1572,2001-08-13,MAYO A,17.0,37.0,87.0,YT
5341,10941,2006-06-25,KEY LAKE A,18.6,,,SK
5342,1572,2001-07-19,MAYO A,19.1,,97.0,YT
5343,3945,1993-05-10,RAINY RIVER-COOPER,14.3,,,ON
5344,47087,2012-07-26,LA GLACE AGCM,17.6,0.0,95.0,AB
5345,53698,2018-06-19,GILLAM A,,,,MB
5346,6838,2018-11-02,CRESTON CAMPBELL SCIENTIFIC,11.5,34.0,97.0,BC
5347,1665,1995-08-16,HAY RIVER PARADISE GDNS,16.5,,,NT
5348,47128,2017-05-19,FORT ASSINIBOINE AGCM,11.2,37.0,,AB
5349,3905,2013-08-04,THOMPSON A,16.1,46.0,,MB
5350,2592,2003-09-03,ROUND HILL LO,17.0,,,AB
5351,655,2017-09-01,VANDERHOOF,16.5,,,BC
5352,10663,2004-07-31,COLLINS BAY CAMECO,12.3,,,SK
5353,1091,2015-05-22,MIDWAY,19.3,,,BC
5354,47087,2015-07-07,LA GLACE AGCM,,0.0,,AB
5355,3641,2012-06-12,OAKBANK,,,,MB
5356,27388,2004-07-01,LILLOOET,26.3,,,BC
5357,31469,2015-08-30,FAIRVIEW AGDM,13.9,57.0,,AB
5358,51798,2014-06-24,WASECA RCS,16.8,33.0,,SK
5359,617,2017-11-12,MCLEESE LAKE GRANITE MT,,,,BC
5360,10881,2008-06-22,OAKPOINT MARINE,17.5,0.0,,MB
5361,3945,1996-11-18,RAINY RIVER,-9.5,,,ON
5362,655,2018-01-28,VANDERHOOF,-16.0,,,BC
5363,53358,2022-05-31,ISLAND LAKE SOUTH,11.3,45.0,78.0,AB
5364,3923,1990-08-11,RED LAKE A,12.2,0.0,,ON
5365,1091,2015-07-02,MIDWAY,23.5,,,BC
5366,51538,2021-09-06,FORT ST JAMES AUTO,12.9,,81.0,BC
5367,47071,2020-09-28,EAGLESHAM AGCM,13.5,65.0,78.0,AB
5368,3945,1994-12-25,RAINY RIVER,2.3,,,ON
5369,3641,2012-07-29,OAKBANK,,,,MB
5370,10188,2015-06-22,SWAN RIVER RCS,16.9,57.0,,MB
5371,51818,2017-09-24,CRANBROOK AIRPORT AUTO,9.7,0.0,,BC
5372,47147,2012-07-26,LA CRETE AGCM,19.9,0.0,96.0,AB
5373,3945,1995-09-05,RAINY RIVER,18.5,,,ON
5374,3945,1992-08-21,RAINY RIVER-COOPER,16.0,,,ON
5375,1535,2011-07-07,DAWSON CREEK A,15.3,32.0,,BC
5376,52419,2021-08-18,RED LAKE A,23.8,31.0,89.0,ON
5377,48872,2021-06-29,KEY LAKE,22.0,,,SK
5378,10183,2011-07-08,RED EARTH LO,,,,AB
5379,3394,2002-05-21,STONY RAPIDS A,2.3,41.0,,SK
5380,30494,2021-09-17,TATLAYOKO LAKE RCS,6.7,45.0,97.0,BC
5381,6834,2021-09-16,PRINCETON CS,9.7,,94.0,BC
5382,10217,2018-07-17,GILLAM A,16.2,44.0,,MB
5383,2538,2004-07-12,HUCKLEBERRY LO,13.5,,,AB
5384,655,2019-09-10,VANDERHOOF,12.0,,,BC
5385,50820,2017-10-24,WILLIAMS LAKE A,8.6,50.0,,BC
5386,10183,2011-07-19,RED EARTH LO,,,,AB
5387,3945,1994-09-23,RAINY RIVER,12.3,,,ON
5388,1656,1995-07-25,FORT SIMPSON A,17.4,0.0,69.0,NT
5389,52398,2018-09-05,CLEARWATER AUTO,13.5,,85.0,BC
5390,1572,2001-08-17,MAYO A,18.2,0.0,97.0,YT
5391,3945,1998-04-08,RAINY RIVER,4.5,,,ON
5392,3923,1991-09-24,RED LAKE A,9.0,46.0,,ON
5393,7534,2022-08-19,BUFFALO NARROWS (AUT),22.5,,84.0,SK
5394,30494,2017-10-18,TATLAYOKO LAKE RCS,2.9,67.0,,BC
5395,2632,2011-11-05,WHITECOURT A,-5.7,,,AB
5396,3394,2006-09-15,STONY RAPIDS A,3.5,0.0,,SK
5397,655,2018-07-20,VANDERHOOF,12.5,,,BC
5398,10188,2015-07-25,SWAN RIVER RCS,19.0,0.0,,MB
5399,3945,1993-07-02,RAINY RIVER-COOPER,18.5,,,ON
5400,3775,2017-08-12,BEAVER MINES,18.6,0.0,,AB
5401,51798,2014-06-18,WASECA RCS,13.3,33.0,,SK
5402,617,2017-11-29,MCLEESE LAKE GRANITE MT,0.5,,,BC
5403,1586,1995-08-13,PELLY RANCH,16.3,,,YT
5404,52602,2022-07-06,FORT GOOD HOPE A,22.6,,76.0,NT
5405,50757,2022-07-11,FORT CHIPEWYAN RCS,19.9,32.0,86.0,AB
5406,53358,2022-03-01,ISLAND LAKE SOUTH,-6.8,,90.0,AB
5407,48872,2021-04-21,KEY LAKE,4.6,55.0,88.0,SK
5408,655,2009-04-26,VANDERHOOF,5.5,,,BC
5409,3667,2014-07-12,ST LABRE,,,,MB
5410,1255,2009-08-09,CLINTON (AUT),16.2,0.0,75.0,BC
5411,3945,1994-07-30,RAINY RIVER,21.8,,,ON
5412,536,2016-04-12,PEMBERTON AIRPORT CS,9.3,,,BC
5413,650,2017-05-22,SPOKIN LAKE 4E,12.8,,,BC
5414,8092,2017-08-27,PUNTZI MOUNTAIN (AUT),16.4,33.0,,BC
5415,30494,2021-05-07,TATLAYOKO LAKE RCS,4.6,39.0,93.0,BC
5416,30494,2017-07-31,TATLAYOKO LAKE RCS,14.8,0.0,,BC
5417,6838,2018-09-05,CRESTON CAMPBELL SCIENTIFIC,18.2,,59.0,BC
5418,3945,1995-12-07,RAINY RIVER,-22.0,,,ON
5419,1255,2009-06-03,CLINTON (AUT),15.6,32.0,53.0,BC
5420,53698,2018-06-10,GILLAM A,,,,MB
5421,4132,1999-06-04,SUDBURY A,14.2,32.0,93.0,ON
5422,3945,1996-01-21,RAINY RIVER,-22.0,,,ON
5423,7290,2020-04-26,GRAND RAPIDS (AUT),5.5,54.0,95.0,MB
5424,596,2007-05-30,HORSEFLY LAKE GRUHS LAKE,15.3,,,BC
5425,47087,2015-07-03,LA GLACE AGCM,,0.0,,AB
5426,1525,2004-11-06,BURWASH A,-22.5,,,YT
5427,6843,2018-09-18,SALMON ARM CS,10.9,,,BC
5428,48948,2011-08-11,EDSON,14.4,0.0,,AB
5429,44927,2015-07-20,LYTTON RCS,28.4,83.0,,BC
5430,3742,1989-05-31,GREAT FALLS,15.3,,,MB
5431,3641,2012-06-30,OAKBANK,,,,MB
5432,41884,2013-09-06,FORT SMITH CLIMATE,15.8,0.0,83.0,NT
5433,655,2010-03-03,VANDERHOOF,4.3,,,BC
5434,10932,2004-10-03,GARDEN RIVER,0.5,,,AB
5435,8979,2010-06-26,ROCK RIVER,12.6,59.0,97.0,YT
5436,1525,2004-09-24,BURWASH A,0.5,,,YT
5437,30494,2021-11-01,TATLAYOKO LAKE RCS,-3.4,,91.0,BC
5438,3375,1998-06-22,ISLAND FALLS,17.3,,,SK
5439,3945,1993-12-26,RAINY RIVER,-29.3,,,ON
5440,5017,2010-06-29,CASTLE ROCK 6 NORTH,12.5,,,BC
5441,4236,2015-09-19,BROCKVILLE PCC,22.0,,,ON
5442,3667,2014-06-06,ST LABRE,,,,MB
5443,7290,2020-05-19,GRAND RAPIDS (AUT),18.5,45.0,71.0,MB
5444,3945,1994-10-01,RAINY RIVER,7.3,,,ON
5445,655,2019-07-28,VANDERHOOF,18.8,,,BC
5446,3945,1998-01-02,RAINY RIVER,-3.8,,,ON
5447,3945,1997-08-23,RAINY RIVER,18.8,,,ON
5448,8092,2010-04-04,PUNTZI MOUNTAIN (AUT),-1.6,37.0,92.0,BC
5449,7534,2018-07-11,BUFFALO NARROWS (AUT),21.8,0.0,,SK
5450,8214,2018-09-02,BLUE RIVER CS,6.8,,99.0,BC
5451,1091,2015-05-24,MIDWAY,17.3,,,BC
5452,27378,2014-06-03,BANFF CS,11.4,33.0,,AB
5453,7534,2018-09-04,BUFFALO NARROWS (AUT),5.5,52.0,87.0,SK
5454,48948,2011-11-03,EDSON,-1.0,0.0,,AB
5455,2765,1999-05-11,PANNY LO,6.8,,,AB
5456,50622,2019-05-22,HIGH LEVEL A,12.8,35.0,83.0,AB
5457,8092,2017-04-01,PUNTZI MOUNTAIN (AUT),4.6,46.0,,BC
5458,47087,2015-06-17,LA GLACE AGCM,,0.0,,AB
5459,3945,1997-11-01,RAINY RIVER,2.5,,,ON
5460,30494,2017-08-23,TATLAYOKO LAKE RCS,16.2,39.0,,BC
5461,3945,1992-12-06,RAINY RIVER-COOPER,-6.3,,,ON
5462,4132,1999-07-26,SUDBURY A,21.2,0.0,94.0,ON
5463,541,2006-08-02,PUNTCHESAKUT LAKE,11.3,,,BC
5464,10188,2015-06-10,SWAN RIVER RCS,16.4,33.0,,MB
5465,8935,2014-09-03,FORT RELIANCE (AUT),10.5,0.0,,NT
5466,1518,2009-06-27,BEAVER CREEK A,5.3,,,YT
5467,51798,2014-10-13,WASECA RCS,10.0,0.0,,SK
5468,655,2006-07-13,VANDERHOOF,14.0,,,BC
5469,50837,2016-06-02,FORT ST. JOHN A,13.4,70.0,,BC
5470,3945,1995-12-05,RAINY RIVER,-16.8,,,ON
5471,3945,1991-09-07,RAINY RIVER-COOPER,17.8,,,ON
5472,3945,1997-11-13,RAINY RIVER,-3.5,,,ON
5473,10881,2015-09-22,OAKPOINT MARINE,9.9,48.0,,MB
5474,52939,2015-10-06,CHETWYND A,4.1,,,BC
5475,51798,2014-09-24,WASECA RCS,15.9,0.0,,SK
5476,10941,2006-05-25,KEY LAKE A,3.7,,,SK
5477,8092,2010-05-09,PUNTZI MOUNTAIN (AUT),3.6,35.0,92.0,BC
5478,3394,2006-11-18,STONY RAPIDS A,-15.5,37.0,,SK
5479,3945,1994-05-10,RAINY RIVER,8.3,,,ON
5480,8092,2017-09-11,PUNTZI MOUNTAIN (AUT),12.0,46.0,,BC
5481,536,2016-09-07,PEMBERTON AIRPORT CS,13.9,,,BC
5482,7534,2018-06-29,BUFFALO NARROWS (AUT),15.9,0.0,,SK
5483,1043,2003-07-18,OSOYOOS WEST,22.8,,,BC
5484,655,2018-08-15,VANDERHOOF,16.8,,,BC
5485,2632,2011-07-25,WHITECOURT A,17.6,,,AB
5486,655,2010-04-18,VANDERHOOF,9.5,,,BC
5487,1106,2021-06-04,CASTLEGAR BCHPA DAM,24.0,,,BC
5488,1586,2011-07-31,PELLY RANCH,15.3,,,YT
5489,31468,2012-03-26,PEORIA AGDM,-3.9,0.0,91.0,AB
5490,53022,2019-07-23,DAWSON CITY A,19.7,,81.0,YT
5491,8214,2018-08-30,BLUE RIVER CS,11.2,,100.0,BC
5492,1572,2001-06-18,MAYO A,15.6,,91.0,YT
5493,3905,2013-06-20,THOMPSON A,12.3,0.0,,MB
5494,6834,2021-10-13,PRINCETON CS,4.4,,98.0,BC
5495,1194,2021-10-21,KIMBERLEY PCC,6.5,,,BC
5496,4236,2015-08-22,BROCKVILLE PCC,20.0,,,ON
5497,3923,1991-07-31,RED LAKE A,18.5,50.0,,ON
5498,8092,2010-07-03,PUNTZI MOUNTAIN (AUT),10.9,41.0,80.0,BC
5499,54658,2018-06-26,CROSS LAKE JENPEG 2,22.6,0.0,,MB
5500,49628,2018-07-05,DEASE LAKE A,16.9,43.0,,BC
5501,10881,2015-09-17,OAKPOINT MARINE,12.5,46.0,,MB
5502,8979,2010-10-09,ROCK RIVER,-5.0,0.0,,YT
5503,50820,2017-10-14,WILLIAMS LAKE A,-0.7,39.0,,BC
5504,6873,1998-08-11,COLLINS BAY CAMECO,21.0,,,SK
5505,3945,1997-02-05,RAINY RIVER,-7.0,,,ON
5506,7534,2018-07-23,BUFFALO NARROWS (AUT),13.3,51.0,95.0,SK
5507,27339,2007-08-15,MACMILLAN PASS,10.8,0.0,98.0,YT
5508,3742,1989-09-02,GREAT FALLS,13.0,,,MB
5509,1275,2006-09-22,KAMLOOPS A,12.5,0.0,,BC
5510,1106,2017-08-22,CASTLEGAR BCHPA DAM,21.5,,,BC
5511,1596,2011-07-24,SHINGLE POINT A,14.5,44.0,,YT
5512,1240,2009-08-07,BRIDGE LAKE 2,15.0,,,BC
5513,650,2018-07-16,SPOKIN LAKE 4E,14.8,,,BC
5514,470,2018-07-31,HOUSTON,22.0,,,BC
5515,47071,2020-07-05,EAGLESHAM AGCM,15.4,,99.0,AB
5516,1613,2013-06-18,TUCHITUA,9.0,,,YT
5517,3867,1998-07-18,NORWAY HOUSE FORESTRY,19.0,,,MB
5518,650,2017-04-08,SPOKIN LAKE 4E,4.3,,,BC
5519,3169,2004-06-28,CLIMAX,,,,SK
5520,3945,1992-09-03,RAINY RIVER-COOPER,12.8,,,ON
5521,1106,2017-09-25,CASTLEGAR BCHPA DAM,13.0,,,BC
5522,3945,1992-03-14,RAINY RIVER-COOPER,-8.8,,,ON
5523,1674,2022-09-13,WHATI,7.3,,98.0,NT
5524,1582,2010-07-10,OLD CROW A,20.3,,,YT
5525,650,2018-08-08,SPOKIN LAKE 4E,16.5,,,BC
5526,1167,2015-08-21,BAYNES LAKE KOOTENAY RIVER,15.0,,,BC
5527,596,2007-07-08,HORSEFLY LAKE GRUHS LAKE,15.3,,,BC
5528,2632,2011-06-06,WHITECOURT A,11.0,,,AB
5529,52758,2017-07-04,GILLAM A,19.5,48.0,,MB
5530,3375,1998-06-26,ISLAND FALLS,21.0,,,SK
5531,1091,2015-05-30,MIDWAY,19.5,,,BC
5532,53698,2018-05-21,GILLAM A,,41.0,,MB
5533,41884,2013-07-31,FORT SMITH CLIMATE,14.4,35.0,86.0,NT
5534,2632,2011-08-08,WHITECOURT A,16.6,,,AB
5535,3394,2006-09-08,STONY RAPIDS A,8.5,0.0,,SK
5536,1535,2006-09-27,DAWSON A,9.0,,,YT
5537,47087,2012-08-24,LA GLACE AGCM,8.1,44.0,92.0,AB
5538,7534,2022-09-22,BUFFALO NARROWS (AUT),12.6,,82.0,SK
5539,10932,2005-01-14,GARDEN RIVER,-30.6,,,AB
5540,44927,2021-08-16,LYTTON RCS,21.0,63.0,96.0,BC
5541,3950,1987-04-19,STRATTON ROMYN,,,,ON
5542,1572,2001-08-27,MAYO A,11.0,0.0,97.0,YT
5543,52419,2021-08-22,RED LAKE A,14.6,31.0,100.0,ON
5544,44927,2015-04-19,LYTTON RCS,13.9,0.0,,BC
5545,7534,2018-08-20,BUFFALO NARROWS (AUT),15.5,,94.0,SK
5546,3945,1995-01-28,RAINY RIVER,-3.3,,,ON
5547,44927,2015-06-13,LYTTON RCS,17.8,50.0,,BC
5548,53398,2018-07-07,ISLAND LAKE A,24.0,70.0,,MB
5549,44343,2014-08-26,MINE CENTRE SOUTHWEST,12.5,,,ON
5550,3950,1987-06-27,STRATTON ROMYN,,,,ON
5551,47147,2021-07-30,LA CRETE AGCM,19.1,,86.0,AB
5552,48872,2021-06-06,KEY LAKE,12.3,41.0,,SK
5553,3945,1994-06-02,RAINY RIVER,13.3,,,ON
5554,266,2017-07-02,PORT ALBERNI COX LAKE,17.8,,,BC
5555,2726,2012-07-29,HIGH LEVEL A,22.0,,,AB
5556,655,2009-05-23,VANDERHOOF,10.5,,,BC
5557,2632,2011-11-09,WHITECOURT A,-4.5,,,AB
5558,650,2018-05-15,SPOKIN LAKE 4E,12.3,,,BC
5559,29371,2008-08-13,LA RONGE RCS,16.1,0.0,96.0,SK
5560,47147,2012-08-24,LA CRETE AGCM,14.2,33.0,96.0,AB
5561,3945,1992-11-27,RAINY RIVER-COOPER,-6.8,,,ON
5562,7290,2020-05-16,GRAND RAPIDS (AUT),7.4,31.0,82.0,MB
5563,4236,2015-05-21,BROCKVILLE PCC,11.5,,,ON
5564,3641,2012-07-28,OAKBANK,,,,MB
5565,10963,2017-10-01,CAP-ROUGE,12.2,57.0,,QC
5566,6108,2005-06-26,LAKE ALMA,17.5,,,SK
5567,26893,2001-10-05,LA POCATIERE,10.7,39.0,100.0,QC
5568,3169,2004-03-27,CLIMAX,,,,SK
5569,10963,2017-06-10,CAP-ROUGE,,39.0,,QC
5570,470,2018-10-20,HOUSTON,7.0,,,BC
5571,47087,2015-08-26,LA GLACE AGCM,,0.0,,AB
5572,655,2018-10-17,VANDERHOOF,5.0,,,BC
5573,776,2018-08-18,HANEY UBC RF ADMIN,18.8,,,BC
5574,650,2017-01-27,SPOKIN LAKE 4E,-4.0,,,BC
5575,52398,2018-10-08,CLEARWATER AUTO,8.1,,84.0,BC
5576,3923,1991-08-25,RED LAKE A,22.0,0.0,,ON
5577,52419,2021-10-05,RED LAKE A,15.7,31.0,100.0,ON
5578,10663,2004-09-28,COLLINS BAY CAMECO,10.8,,,SK
5579,3945,1993-03-29,RAINY RIVER-COOPER,6.5,,,ON
5580,27378,2014-05-01,BANFF CS,10.8,0.0,,AB
5581,655,2019-08-27,VANDERHOOF,17.3,,,BC
5582,10217,2018-08-13,GILLAM A,9.4,32.0,,MB
5583,47087,2010-06-24,LA GLACE AGCM,16.3,39.0,86.0,AB
5584,3742,1989-05-17,GREAT FALLS,20.0,,,MB
5585,44927,2021-06-12,LYTTON RCS,18.8,51.0,76.0,BC
5586,3858,2007-08-22,FLIN FLON A,15.5,,,MB
5587,7534,2018-07-18,BUFFALO NARROWS (AUT),18.4,,91.0,SK
5588,3923,1988-08-17,RED LAKE A,13.9,37.0,,ON
5589,655,2019-04-07,VANDERHOOF,5.5,,,BC
5590,6838,2018-10-26,CRESTON CAMPBELL SCIENTIFIC,9.9,43.0,97.0,BC
5591,6843,2018-09-02,SALMON ARM CS,15.7,,85.0,BC
5592,10760,2005-10-19,LITTLE CHICAGO,-2.4,,,NT
5593,31468,2012-01-01,PEORIA AGDM,-12.4,0.0,,AB
5594,26893,2001-07-17,LA POCATIERE,14.6,0.0,96.0,QC
5595,27388,2004-07-14,LILLOOET,24.2,,,BC
5596,2538,2004-07-03,HUCKLEBERRY LO,10.0,,,AB
5597,10890,2015-06-13,CROWSNEST,7.4,43.0,,AB
5598,47071,2020-10-15,EAGLESHAM AGCM,1.5,36.0,97.0,AB
5599,1340,2015-08-01,VAVENBY,21.3,,,BC
5600,6873,1998-08-05,COLLINS BAY CAMECO,23.8,,,SK
5601,3858,2007-06-05,FLIN FLON A,9.0,,,MB
5602,47147,2021-10-19,LA CRETE AGCM,0.1,31.0,90.0,AB
5603,1106,2021-05-19,CASTLEGAR BCHPA DAM,10.0,,,BC
5604,10890,2015-07-31,CROWSNEST,16.7,52.0,,AB
5605,3775,2017-05-06,BEAVER MINES,14.8,57.0,,AB
5606,617,2017-10-30,MCLEESE LAKE GRANITE MT,1.8,,,BC
5607,1091,2015-03-27,MIDWAY,12.8,,,BC
5608,3945,1995-10-16,RAINY RIVER,,,,ON
5609,2650,1995-07-26,AMBER LO,14.5,,,AB
5610,2726,2012-06-30,HIGH LEVEL A,18.7,,,AB
5611,1115,2021-07-04,DUNCAN LAKE DAM,20.5,,,BC
5612,557,2004-10-25,FRASER LAKE NORTH SHORE,3.0,,,BC
5613,1032,2009-09-12,OKANAGAN CENTRE,19.3,,,BC
5614,650,2017-05-24,SPOKIN LAKE 4E,8.0,,,BC
5615,48568,2017-06-03,FREDERICTON INTL A,11.3,57.0,,NB
5616,50837,2016-05-14,FORT ST. JOHN A,10.1,35.0,,BC
5617,3867,1998-06-20,NORWAY HOUSE FORESTRY,13.0,,,MB
5618,30494,2021-07-14,TATLAYOKO LAKE RCS,17.0,36.0,92.0,BC
5619,6843,2018-06-28,SALMON ARM CS,14.4,0.0,,BC
5620,44927,2015-05-27,LYTTON RCS,,0.0,,BC
5621,2765,1999-08-15,PANNY LO,17.3,,,AB
5622,6834,2021-10-24,PRINCETON CS,6.0,39.0,99.0,BC
5623,655,2006-08-03,VANDERHOOF,13.3,,,BC
5624,655,2009-08-08,VANDERHOOF,19.0,,,BC
5625,8214,2018-10-02,BLUE RIVER CS,0.5,44.0,93.0,BC
5626,541,2006-10-12,PUNTCHESAKUT LAKE,6.5,,,BC
5627,29555,2001-08-30,WASKWATIM LAKE,10.9,,,MB
5628,536,2016-10-09,PEMBERTON AIRPORT CS,9.0,,,BC
5629,50622,2019-09-10,HIGH LEVEL A,7.5,,,AB
5630,10217,2018-08-25,GILLAM A,,,,MB
5631,10760,2005-08-19,LITTLE CHICAGO,8.4,,,NT
5632,10183,2011-07-28,RED EARTH LO,,,,AB
5633,655,2019-04-14,VANDERHOOF,4.5,,,BC
5634,8092,2017-04-06,PUNTZI MOUNTAIN (AUT),3.0,35.0,,BC
5635,3741,2018-07-16,GRAND RAPIDS HYDRO,13.0,,,MB
5636,48872,2021-07-05,KEY LAKE,12.3,33.0,,SK
5637,47075,2022-07-02,HAWK HILLS AGCM,13.6,,98.0,AB
5638,655,2018-11-28,VANDERHOOF,-0.8,,,BC
5639,1518,2009-07-02,BEAVER CREEK A,14.8,,,YT
5640,655,2006-09-06,VANDERHOOF,14.8,,,BC
5641,776,2018-07-13,HANEY UBC RF ADMIN,20.3,,,BC
5642,10941,2006-07-13,KEY LAKE A,14.1,,,SK
5643,1106,2017-09-17,CASTLEGAR BCHPA DAM,14.5,,,BC
5644,26893,2001-09-23,LA POCATIERE,17.5,37.0,98.0,QC
5645,2632,2011-10-24,WHITECOURT A,3.0,,,AB
5646,10867,2022-07-06,COLVILLE LAKE A,,,,NT
5647,8092,2017-10-29,PUNTZI MOUNTAIN (AUT),2.0,0.0,,BC
5648,47075,2022-09-21,HAWK HILLS AGCM,10.3,,97.0,AB
5649,2765,1999-08-12,PANNY LO,15.5,,,AB
5650,47075,2022-06-26,HAWK HILLS AGCM,,,,AB
5651,1518,2004-11-27,BEAVER CREEK A,-19.8,,,YT
5652,48568,2017-05-30,FREDERICTON INTL A,14.2,44.0,,NB
5653,10881,2008-10-28,OAKPOINT MARINE,1.6,35.0,,MB
5654,6843,2018-08-30,SALMON ARM CS,,,,BC
5655,10663,2004-10-19,COLLINS BAY CAMECO,-9.0,,,SK
5656,50622,2019-07-28,HIGH LEVEL A,15.5,,,AB
5657,6811,2018-09-07,SHERINGHAM POINT,,52.0,,BC
5658,6873,1998-07-24,COLLINS BAY CAMECO,19.8,,,SK
5659,10188,2015-07-28,SWAN RIVER RCS,18.5,54.0,,MB
5660,650,2018-03-29,SPOKIN LAKE 4E,-6.0,,,BC
5661,10881,2008-06-11,OAKPOINT MARINE,11.8,54.0,,MB
5662,3742,1989-07-07,GREAT FALLS,,,,MB
5663,3880,2013-07-02,ISLAND LAKE A,25.1,0.0,,MB
5664,43500,2015-08-06,CALLAGHAN VALLEY,13.4,0.0,,BC
5665,51798,2014-05-21,WASECA RCS,16.3,0.0,,SK
5666,1518,2004-09-30,BEAVER CREEK A,0.8,,,YT
5667,3169,2004-06-29,CLIMAX,,,,SK
5668,44927,2021-08-03,LYTTON RCS,29.3,47.0,73.0,BC
5669,6108,2005-06-28,LAKE ALMA,12.8,,,SK
5670,1586,1995-08-22,PELLY RANCH,12.8,,,YT
5671,52939,2015-07-26,CHETWYND A,13.7,,,BC
5672,47087,2010-09-13,LA GLACE AGCM,7.1,0.0,97.0,AB
5673,2538,2004-07-24,HUCKLEBERRY LO,18.0,,,AB
5674,1525,2004-09-26,BURWASH A,7.5,,,YT
5675,3923,1988-07-30,RED LAKE A,18.0,0.0,,ON
5676,3678,2012-06-13,STONY MOUNTAIN,19.3,,,MB
5677,3945,1995-01-20,RAINY RIVER,-15.0,,,ON
5678,1535,2006-09-05,DAWSON A,12.8,,,YT
5679,1340,2015-07-10,VAVENBY,20.5,,,BC
5680,44927,2015-07-27,LYTTON RCS,18.6,50.0,,BC
5681,3394,2002-06-13,STONY RAPIDS A,15.7,35.0,,SK
5682,1106,2021-04-22,CASTLEGAR BCHPA DAM,11.0,,,BC
5683,48568,2017-10-09,FREDERICTON INTL A,16.4,0.0,,NB
5684,1525,2004-09-15,BURWASH A,1.8,,,YT
5685,26893,2001-07-25,LA POCATIERE,19.1,0.0,79.0,QC
5686,1518,2004-08-17,BEAVER CREEK A,16.5,,,YT
5687,1518,2009-09-21,BEAVER CREEK A,4.3,,,YT
5688,44343,2014-07-22,MINE CENTRE SOUTHWEST,21.0,,,ON
5689,47071,2020-09-11,EAGLESHAM AGCM,9.9,42.0,93.0,AB
5690,44343,2014-09-05,MINE CENTRE SOUTHWEST,15.3,,,ON
5691,1309,2021-10-16,100 MILE HOUSE 6NE,10.5,,,BC
5692,1535,2011-09-26,DAWSON A,2.8,,,YT
5693,6108,2005-07-20,LAKE ALMA,16.5,,,SK
5694,3905,2013-06-27,THOMPSON A,19.6,33.0,,MB
5695,1665,1995-08-13,HAY RIVER PARADISE GDNS,16.0,,,NT
5696,26893,2001-09-21,LA POCATIERE,15.6,33.0,100.0,QC
5697,48568,2017-08-17,FREDERICTON INTL A,15.0,46.0,,NB
5698,3905,2013-08-02,THOMPSON A,12.8,39.0,,MB
5699,44927,2021-07-13,LYTTON RCS,29.5,55.0,62.0,BC
5700,1032,2009-08-28,OKANAGAN CENTRE,22.8,,,BC
5701,3945,1995-09-21,RAINY RIVER,3.8,,,ON
5702,3945,1992-07-05,RAINY RIVER-COOPER,14.0,,,ON
5703,10186,2017-05-20,PINAWA CANWARN,,,,MB
5704,3945,1992-11-12,RAINY RIVER-COOPER,-2.8,,,ON
5705,650,2017-05-15,SPOKIN LAKE 4E,4.0,,,BC
5706,31468,2012-03-31,PEORIA AGDM,1.9,32.0,81.0,AB
5707,10890,2015-09-07,CROWSNEST,6.3,46.0,,AB
5708,2726,2012-07-28,HIGH LEVEL A,20.2,,,AB
5709,3945,1992-08-20,RAINY RIVER-COOPER,20.0,,,ON
5710,650,2018-06-29,SPOKIN LAKE 4E,11.5,,,BC
5711,1340,2015-06-26,VAVENBY,22.8,,,BC
5712,1091,2015-03-03,MIDWAY,-1.0,,,BC
5713,8092,2017-08-20,PUNTZI MOUNTAIN (AUT),13.5,0.0,,BC
5714,10186,2017-07-14,PINAWA CANWARN,,,,MB
5715,29555,2001-09-10,WASKWATIM LAKE,8.4,,,MB
5716,3945,1994-06-26,RAINY RIVER,20.3,,,ON
5717,1518,2004-08-08,BEAVER CREEK A,15.8,,,YT
5718,557,2004-07-15,FRASER LAKE NORTH SHORE,20.3,,,BC
5719,10890,2015-08-02,CROWSNEST,19.1,32.0,,AB
5720,6108,2005-07-06,LAKE ALMA,23.0,,,SK
5721,29555,2001-06-11,WASKWATIM LAKE,9.3,,,MB
5722,8092,2010-08-16,PUNTZI MOUNTAIN (AUT),19.5,32.0,76.0,BC
5723,27388,2004-07-05,LILLOOET,23.9,,,BC
5724,8092,2017-08-21,PUNTZI MOUNTAIN (AUT),15.3,0.0,,BC
5725,1240,2009-08-21,BRIDGE LAKE 2,17.3,,,BC
5726,27339,2007-09-25,MACMILLAN PASS,-1.6,0.0,98.0,YT
5727,47147,2021-10-17,LA CRETE AGCM,1.8,,98.0,AB
5728,2632,2011-10-11,WHITECOURT A,9.0,,,AB
5729,10186,2017-05-09,PINAWA CANWARN,,,,MB
5730,535,2014-11-02,OOTSA L SKINS L SPILLWAY,1.3,,,BC
